ecephys_unit_id,c50_dg,area_rf,fano_dg,fano_fl,fano_ns,fano_rf,fano_sg,f1_f0_dg,g_dsi_dg,g_osi_dg,g_osi_sg,width_rf,height_rf,azimuth_rf,mod_idx_dg,p_value_rf,pref_sf_sg,pref_tf_dg,run_mod_dg,run_mod_fl,run_mod_ns,run_mod_rf,run_mod_sg,pref_ori_dg,pref_ori_sg,run_pval_dg,run_pval_fl,run_pval_ns,run_pval_rf,run_pval_sg,elevation_rf,on_screen_rf,pref_image_ns,pref_phase_sg,firing_rate_dg,firing_rate_fl,firing_rate_ns,firing_rate_rf,firing_rate_sg,on_off_ratio_fl,time_to_peak_fl,time_to_peak_ns,time_to_peak_rf,time_to_peak_sg,pref_sf_multi_sg,pref_tf_multi_dg,sustained_idx_fl,pref_ori_multi_dg,pref_ori_multi_sg,pref_phase_multi_sg,image_selectivity_ns,pref_images_multi_ns,lifetime_sparseness_dg,lifetime_sparseness_fl,lifetime_sparseness_ns,lifetime_sparseness_rf,lifetime_sparseness_sg
951853797,,0.0,20.54821173104435,0.9333333333333336,2.345641025641026,0.8666666666666664,1.824321481169788,1.0051959264078183,0.1666188166748416,0.30494821634062136,0.1147881803040313,31.475797285890607,144.63749444654894,,0.056610233196202286,0.8079999999999999,0.08,1.0,0.06529209621993136,-1.0,0.5966386554621851,0.12499999999999994,0.3958041958041958,180.0,90.0,0.9219115253857844,0.022502528072362908,2.5164547957116095e-05,0.9265490221314104,0.013868052924964838,,False,4999,0.75,2.7152705758962115,0.213157378646816,11.15168221191214,0.027412429642582368,9.372058742225756,,0.1265,0.1025,0.0755,0.0815,False,False,0.02008032128514056,False,False,False,0.2273898305084746,False,0.1981543173241873,0.11764705882352945,0.058639688826384824,0.915075520091194,0.03260213250793972
951853860,,2500.0,4.322900480947094,3.568361581920904,1.4181679389312978,2.337878787878787,1.1021739130434784,0.3251038227829762,0.06334143646656751,0.08702051809016262,0.18920642206655516,43.50947597575924,50.5607637214161,64.0,0.07469980991367611,0.0,0.04,15.0,0.2738275340393343,-0.3298875038005473,0.021341463414634054,0.15,0.31526717557251904,90.0,120.0,0.08934345470105387,0.05965176734576955,0.9143011468813926,0.5226636306898506,0.016588603045603386,17.599999999999994,True,4963,0.0,13.590649350922007,13.21575747610259,3.2846479951963836,8.99237341995272,7.590235207367625,,0.1525,0.1095,0.1615,0.07050000000000001,False,False,0.23614457831325306,False,False,False,0.5223220338983051,False,0.07167838152326145,0.06934220645708099,0.13159013664810065,0.1880746667350026,0.17593977904792116
951853851,,2600.0,19.42836879432624,0.9623598820058998,8.014059405940593,0.4549019607843137,7.105205479452055,0.3660902984971672,0.022915925696168595,0.03946960912799175,0.04652290842719352,50.05495914015385,50.133045521571475,65.0,1.4740162999496058,0.0,0.16,8.0,0.1534391534391535,-0.3351778656126482,0.7239391143911439,0.1875,0.3336347197106691,0.0,150.0,0.5937025690969644,0.03772121717911659,8.406961023105728e-06,0.5686350560488387,0.21518051658393614,19.615,True,4946,0.5,21.96732261743489,5.249000449177843,13.53355578879688,1.7138251012542496,11.908576133156506,,0.07150000000000001,0.1145,0.0015,0.1615,False,False,0.14993306559571618,False,False,False,0.40823728813559335,False,0.07703961243582713,0.04242118537200512,0.08037126338675955,0.16547532161510276,0.08320783522264016
951853831,,2400.0,5.757801418439715,1.2109090909090907,2.0,1.0862745098039217,1.6037414965986392,0.4669475095074965,0.10129148319779384,0.3994476278878568,0.17485375479500834,109.2623667187078,212.78527802171254,42.5,0.3990838246015191,0.2,0.04,1.0,0.15,-0.5855263157894737,-0.8152173913043478,,-0.6770334928229664,45.0,60.0,0.5686436230671543,0.007852901639391173,0.0005535504566589278,,0.005286327173657931,-10.416999999999994,True,4999,0.75,3.609594289369048,3.037492645717128,1.839805901603864,5.270861971675737,1.8517642717404124,,0.0055,0.1215,0.0075,0.2235,False,False,0.13052208835341367,False,False,False,0.1736949152542373,False,0.2682586675907341,0.0486486486486486,0.1140343836000959,0.044826459565907084,0.08929574212540517
951853870,,1400.0,8.468455853753403,0.7524901425538367,0.9528621908127208,3.1375,0.6817894444022963,0.2094604344128405,0.02299509379658292,0.03852540940535961,0.016681659690578644,98.12403299835351,144.316056336828,28.571,0.3678837018886513,0.0,0.02,1.0,0.4422807017543859,0.09586206896551724,0.1651785714285714,0.019230769230769232,0.09795957837733298,225.0,30.0,0.02409430539138923,0.06086019205772211,0.011753004182162371,0.9117271570759912,0.078683027800178,23.571,True,4984,0.0,47.87252886843845,56.99295411569243,57.90317201020735,37.08134182611403,56.98171749137897,,0.0555,0.1545,0.026500000000000003,0.1145,False,False,0.3657965194109772,False,False,False,0.2525593220338983,False,0.010687704960538088,0.001625230779713327,0.003089921433284334,0.017909740610639043,0.004656112336305959
951853927,,500.0,5.311922141119223,1.1866666666666672,2.908648648648649,3.0564102564102558,1.6434146341463414,0.6445977507541697,0.039914887390126906,0.16716632108692986,0.1445122319461713,127.095614048668,83.70460723592197,66.0,0.6335531329705698,0.03,0.16,8.0,0.6146788990825688,0.7441601779755284,0.26171874999999994,0.7777777777777777,-0.1161904761904762,45.0,150.0,0.04811153607450417,0.0014971736119835106,0.5710744690398127,0.3113760306886618,0.7592421879509934,28.0,False,4936,0.75,2.772985960602274,1.4388123058660076,1.0391309710774654,0.6304858817793945,1.5446911317143943,,0.1835,0.07050000000000001,0.0315,0.1335,False,False,0.04819277108433735,False,False,False,0.3704745762711866,False,0.13684280333275267,0.2,0.16455017915362022,0.4706613183770543,0.18049629645672707
951853992,,300.0,8.210328638497652,,2.38,4.533333333333333,2.4487994350282483,0.9705906879692004,0.09247724414529117,0.7574195632567879,0.06236568789254869,53.497130416079166,50.28663715433283,56.667,1.0103179684240868,0.034,0.32,1.0,0.8060606060606059,,0.10199556541019957,-1.0,-0.4382978723404256,0.0,0.0,0.07920569805018851,,0.8405285420977219,0.17450875077509556,0.13138745924613796,3.333000000000005,True,4986,0.5,0.3399383209292839,0.0,1.8317454157260815,0.4605288179953838,2.1202034809171697,,0.0005,0.1595,0.1105,0.0345,False,False,,False,False,False,0.40935593220339,False,0.7225169466548776,,0.10794716655851518,0.5398483971153338,0.17449192545328415
951853968,,100.0,1.3812596006144389,1.2811721611721612,1.6654545454545455,7.0431372549019615,0.8387257341961173,0.41459215573139374,0.03456085607269975,0.1654254924169536,0.06418213664171206,970.9052156923567,1118.0833887367785,90.0,0.6236421378372463,0.067,0.02,8.0,0.5857843137254902,0.8966408268733851,0.43609022556390975,0.08333333333333323,0.554157931516422,270.0,90.0,0.03598150814922186,5.4442407611716985e-12,0.07854981690098764,0.9408939169043355,4.652122468554044e-05,-30.0,False,4918,0.5,5.666168181096988,3.5703860923341675,1.7491254354788106,0.4703972926667134,4.117844146726341,,0.08650000000000001,0.0465,0.0215,0.0335,False,False,0.09136546184738956,False,False,False,0.3161525423728814,True,0.09604849782541956,0.22744323790720625,0.08714837004899673,0.5395628972571272,0.06932480884883321
951853957,,1000.0,3.950641025641025,1.973333333333334,3.2991780821917813,3.4179487179487182,3.5947899159663868,0.8280848183107341,0.12415257999028953,0.032274680711737155,0.07095065942971082,24.029652210584626,41.95839342085468,75.0,0.5142251954113586,0.0,0.02,4.0,0.1619047619047619,1.0,0.7333333333333334,0.7777777777777777,0.3690476190476191,315.0,120.0,0.5605010937828785,0.3224313400159672,0.000709327188453977,0.02335250539031724,0.1838112783575767,28.0,True,5011,0.25,3.562998382450392,0.053289344661703986,2.4859881861394313,2.5405839792745337,2.545842822515056,,0.0555,0.1155,0.1185,0.1095,False,False,0.008032128514056226,False,False,False,0.6755423728813559,False,0.08410826781934808,1.0,0.2344058877725381,0.4347464650494952,0.2345852877991133
951854044,,1000.0,16.313864306784662,1.8239153439153435,4.084444444444443,2.213333333333333,2.5697959183673467,0.8897309569172512,0.3352411101652356,0.13082140474282214,0.11234433338227187,384.03711059857596,97.80707136226087,27.0,0.6190792931879869,0.017,0.08,1.0,0.9305555555555556,0.3947990543735225,-1.0,0.5555555555555556,0.6470588235294118,90.0,30.0,0.0019611488843968928,0.014524235390661468,0.042470271125415016,0.5091993727935274,0.1360847247503333,2.0,False,4913,0.5,2.371096263428868,9.858528762415238,0.5595320613494045,2.8169012700717633,0.5288851912812544,,0.0465,0.0215,0.0915,0.1775,False,False,0.1502008032128514,False,False,False,0.2307288135593221,False,0.5062282789716436,0.0009345521450891957,0.2203092075668252,0.12652194437610936,0.3001275608482369
951854005,,200.0,5.756263269639066,2.1995698924731184,3.5146534653465356,2.8078431372549035,6.131106988249848,0.7839965669255644,0.02098541113735389,0.04198996227443876,0.03184011027715465,48.7795198264672,60.205589306780674,65.0,0.6881359040433375,0.019,0.32,8.0,0.6213768115942029,-0.8161231884057971,-0.9715384615384616,,-0.9768707482993196,225.0,60.0,0.10818720672083297,0.01561933542217866,2.202770410460654e-06,,0.0002448309385883689,10.0,True,5009,0.5,2.299613906224112,1.2256549272191917,4.348632131063679,1.5657979811843048,3.7348353495138458,,0.0435,0.2455,0.018500000000000003,0.0375,False,False,0.04149933065595717,False,False,False,0.2229152542372882,False,0.16131358832931816,0.2158516020236088,0.05544776859613218,0.2292214198094779,0.08981266904696923
951854123,,300.0,13.709803921568627,2.686060606060605,2.56,2.683333333333334,2.048469387755102,1.4755530946197837,0.04172727199935383,0.1250963280210191,0.2618208078863672,1279.0181678867411,59.81999471180857,70.0,1.7897553560390995,0.903,0.02,15.0,0.8,-0.7090517241379308,-1.0,,0.03571428571428559,45.0,60.0,0.08253316436349904,0.03518152553357227,0.0050974447280813006,,0.9624665186898969,-30.0,False,4981,0.75,1.0319934384597729,2.2914418204532714,0.5655774257577414,1.0537337954608659,0.35703080922764785,,0.0205,0.0125,0.0015,0.1405,False,False,0.08835341365461846,False,False,False,0.37200000000000005,False,0.22251554001554005,0.0010810810810810698,0.3060893460298075,0.3585219320750918,0.42055122813781415
