id,waveform_PT_ratio,waveform_amplitude,amplitude_cutoff,cumulative_drift,d_prime,waveform_duration,ecephys_channel_id,firing_rate,waveform_halfwidth,isi_violations,isolation_distance,L_ratio,max_drift,nn_hit_rate,nn_miss_rate,presence_ratio,waveform_recovery_slope,waveform_repolarization_slope,silhouette_score,snr,waveform_spread,waveform_velocity_above,waveform_velocity_below,ecephys_probe_id,local_index,probe_horizontal_position,probe_vertical_position,anterior_posterior_ccf_coordinate,dorsal_ventral_ccf_coordinate,left_right_ccf_coordinate,ecephys_structure_id,ecephys_structure_acronym,ecephys_session_id,lfp_sampling_rate,name,phase,sampling_rate,has_lfp_data,date_of_acquisition,published_at,specimen_id,session_type,age_in_days,sex,genotype
951867154,0.50376020624366,118.39074,0.0005063708151980138,104.95,3.91748785505016,0.714237855946399,850167074,21.2835864939371,0.288442211055276,8.354399473082399e-05,80.6731143357837,0.0146562473582737,69.4,0.985333333333333,0.00305216426193119,0.99,-0.0393947512796732,0.234155914668557,-0.0350356062541481,1.85475429160084,90.0,1.4422110552763798,0.34338358458961504,769322810,322,59,3240,7800,1749,9342,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867238,0.42454928446850704,201.75207,7.211346683273579e-05,95.35,3.61188538793573,0.6318257956448909,850167074,10.218225723808,0.206030150753769,0.0072490963867562,59.121338674494886,0.0104735637824021,60.21,0.83500837520938,0.006109838228146911,0.99,-0.0926829563421131,0.519849211951926,0.0617752774556357,3.72502787862931,80.0,0.755443886097152,-0.137353433835845,769322810,322,59,3240,7800,1749,9342,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867248,0.613765955867416,141.68622,0.0187367662667446,107.83,3.1532174867167204,0.302177554438861,850167074,17.2567164203518,0.192294807370184,0.00673557338389364,67.2370481005869,0.00516517137284036,61.52,0.987333333333333,0.00115456775869534,0.99,-0.128114559340916,0.614982664289292,0.100455911544819,2.48818449719314,60.0,0.412060301507538,-1.03015075376885,769322810,322,59,3240,7800,1749,9342,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867260,0.595601710203567,123.13275,0.00777967745082605,288.05,3.97623287549476,0.288442211055276,850167074,2.12975203004201,0.15108877721942998,0.100121656713809,49.5891927395362,0.0037724290602307,61.87,0.8292682926829269,0.000504133897963299,0.99,-0.113358976404191,0.529213695955699,0.0316763015899497,2.21788054093818,90.0,-0.196219191194065,-0.274706867671692,769322810,322,59,3240,7800,1749,9342,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867191,1.71477448853498,174.093075,5.992242051844771e-05,85.04,3.96506972748292,1.18123953098827,850167072,14.2278299937079,0.50820770519263,0.000186950886355064,66.5424907402744,0.0077611167456889405,49.19,0.988,0.000588111741230834,0.99,-0.000334257352711249,0.17799146575368402,0.125274966590728,2.6640312730012004,50.0,0.0,-0.686767169179229,769322810,321,11,3220,7799,1755,9337,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867201,2.4141748532851897,91.622505,0.0827379903105921,165.57,2.56018756056567,1.26365159128978,850167072,7.18651214802258,,0.0102588001758286,59.369486126407004,0.00518166324935233,39.61,0.9554069119286508,0.0037453183520599295,0.99,-0.0035748082093725203,0.0624107407376508,0.0549934003709419,1.40610512038414,60.0,-1.4912658530749,-0.34338358458961404,769322810,321,11,3220,7799,1755,9337,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867225,0.890165310002293,189.11919,0.000190667510311479,112.84,5.74338333941457,0.6455611390284761,850167072,13.896952574542901,0.1785594639866,0.00744645053181715,76.59898588058641,0.0019017035089940301,68.19,0.985333333333333,0.00040980247520695,0.99,-0.0655914443552997,0.507896821934782,0.090863264945166,2.77103507986041,80.0,0.480737018425461,-0.206030150753768,769322810,321,11,3220,7799,1755,9337,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867291,0.0169899762149204,55.768635,0.0133381547615739,225.56,3.13000244237013,0.673031825795645,850167078,9.13017718278809,0.425795644891122,0.0167976363768697,61.626141418694495,0.00434568918361228,45.38,0.972067039106145,0.0010371292263016,0.99,-0.0162803333869161,0.118386766475857,0.0607683620493853,0.972287756862816,100.0,1.39806173725772,0.412060301507538,769322810,324,43,3260,7803,1736,9353,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867327,0.154733576947388,109.33689,0.0167198938286124,171.83,2.56249849389418,0.6455611390284761,850167078,12.419363269672301,0.288442211055276,0.0579052851966216,61.250338179573795,0.0101492303666172,77.35,0.869333333333333,0.008948787061994609,0.99,-0.0346784984788205,0.27855594580461496,0.0136745248868704,1.91936294215232,110.0,0.8829863603732951,0.0686767169179227,769322810,324,43,3260,7803,1736,9353,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867338,0.189116395129006,185.915145,0.000593823989198272,201.79,4.6688620625783095,0.6867671691792301,850167078,2.8513818484040403,0.219765494137353,0.0232736289499612,54.8067113345225,0.00212892831248467,70.04,0.897897897897898,0.000269659891461894,0.99,-0.058284199541245,0.525376245581861,0.153744818664994,3.15834578325544,120.0,0.932041158171812,0.255084948552285,769322810,324,43,3260,7803,1736,9353,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867374,0.0892270200742709,81.07826999999997,0.0133630218525965,138.17,2.36984866964632,0.769179229480737,850167078,20.5808379930557,0.34338358458961504,0.007147739923145741,68.33685212312021,0.00961905413632295,56.91,0.956666666666667,0.007290147885857109,0.99,-0.0104003182969405,0.159412436365403,0.0451126071469259,1.44787807064303,90.0,0.981095955970328,-0.274706867671692,769322810,324,43,3260,7803,1736,9353,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867351,0.321720808510951,140.277345,0.0343827570697483,165.09,2.95997838312604,0.714237855946399,850167080,11.156637299554,0.23350083752093806,0.31255852497909603,48.4448628218273,0.0286263504496102,43.56,0.859333333333333,0.00812740252608457,0.99,-0.040208665963939,0.34115629817731896,0.101749174601263,2.7196988120899803,90.0,0.6671452500598231,0.618090452261307,769322810,325,11,3260,7804,1730,9358,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867364,0.371648499441531,98.35527000000008,0.0167592785458246,316.77,2.15558725987383,0.7279731993299828,850167080,9.97791804678243,0.247236180904523,0.220091647623203,46.5294145605291,0.0283317969895934,64.09,0.860931899641577,0.00482433141059255,0.99,-0.0304034639001013,0.262669075556631,0.0537315627146364,1.7875630069221202,110.0,1.02033979420914,0.490547977985164,769322810,325,11,3260,7804,1730,9358,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867385,0.459516272291133,103.092015,0.0782747339352772,201.01,2.94667701501185,0.6455611390284761,850167082,12.4219884795894,0.247236180904523,0.263161492423189,63.1125700574299,0.00582233200037804,71.37,0.958,0.00655250040199389,0.99,-0.0473345687233707,0.258579327531913,0.0801371640666278,2.14712964657589,110.0,0.784876764776262,0.549413735343383,769322810,326,59,3280,7807,1718,9368,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867404,2.1176966632190504,118.069965,0.0012005189699456301,192.4,3.62073407514288,1.41474036850921,850167086,6.69933376917876,,0.0126483213559783,63.030892515610105,0.00288881017659037,71.44,0.970420932878271,0.00161395556471275,0.99,,0.0367803360953062,0.087191557002142,1.79635900184974,140.0,1.13316582914573,0.313950705910505,769322810,328,43,3300,7809,1705,9379,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867427,1.28582418109979,201.51222,3.2818810402475104e-05,103.77,6.58177817000155,1.7718592964824098,850167086,13.2967891996522,0.425795644891122,0.0,107.975085745318,1.18819299471333e-05,63.93,1.0,0.0,0.99,-0.00143010258489835,0.20441543428785505,0.13416025295377498,2.79520180064268,70.0,0.0,-0.4120603015075371,769322810,328,43,3300,7809,1705,9379,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867437,2.70202730243897,87.812985,0.012145621949014,249.78,2.8502104092582403,1.31859296482412,850167086,2.53332756998787,,0.0648656611534403,52.3250768416106,0.00326095653151274,73.66,0.8708708708708709,0.0016516668352041,0.99,-0.0139968165578919,0.0286350514499402,0.0855769681581781,1.27125695281101,140.0,0.784876764776262,0.114461194863205,769322810,328,43,3300,7809,1705,9379,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867485,0.00649061731414868,140.680605,9.04085455554078e-05,120.91,3.8247180700309,0.6318257956448909,850167090,7.64965975916385,0.23350083752093806,0.0,61.40891938979789,0.00554296163878505,55.25,0.9827109266943292,0.000210128178188695,0.99,-0.0396821797795965,0.441733605903634,0.0240822876722596,2.22625914075726,80.0,0.8241206030150748,0.0,769322810,330,59,3320,7812,1693,9389,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867510,0.330669879957913,100.81227,0.0356990509600933,224.45,4.608832660810821,0.7829145728643221,850167096,6.939136598143341,0.23350083752093806,0.466067353265224,71.0851737351564,0.00371301538670729,28.2,0.9693333333333328,0.00581072204537416,0.99,-0.0236074104708341,0.28410539992309497,0.103473299225306,2.67758831814119,60.0,1.3735343383584602,0.618090452261307,769322810,333,11,3340,7818,1668,9410,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867522,0.39270777776793503,122.22054,0.000895051679948275,122.84,2.4501765185193904,0.7279731993299828,850167096,2.55140113057088,0.219765494137353,0.0348817789907619,46.0182219609986,0.017081869931906,65.52,0.939276485788114,0.00126599603093136,0.99,-0.0389298340446273,0.338822064812386,0.0482039678879586,2.93884985083162,100.0,1.1184493898061698,0.441493180186647,769322810,333,11,3340,7818,1668,9410,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867535,0.652993129408077,93.83907,0.00855187050340021,116.72,2.6136335840691,0.412060301507538,850167098,8.80475212268163,0.247236180904523,0.0292901668424453,55.878671846403996,0.0297905165005976,49.73,0.9086666666666672,0.0174384090234491,0.99,-0.0772196556754566,0.309697322377523,0.111111436663535,2.54507226834732,70.0,1.03015075376884,-1.16750418760469,769322810,334,59,3360,7819,1662,9415,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867550,0.303575742980843,73.32058499999991,0.0298988230930018,265.68,2.66137961393596,0.865326633165829,850167098,1.86117286160169,0.274706867671692,0.14202826855559306,48.677905844637,0.0075152269762451904,55.09,0.771689497716895,0.00625803396251945,0.99,-0.0142506289355029,0.16265097917064902,0.0228579790703046,1.9181217512415,100.0,0.34338358458961504,0.26980138789184,769322810,334,59,3360,7819,1662,9415,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867563,0.314267730669472,120.717675,0.00469540148886878,129.61,2.8341632339402203,0.714237855946399,850167098,2.4721399849973302,0.219765494137353,0.0866935486798723,39.8687630362164,0.0359763083133405,54.67,0.81547619047619,0.005658436213991771,0.99,-0.0133269838600923,0.359576872510078,0.0609255713149919,3.03350628481039,70.0,1.03015075376884,0.34338358458961504,769322810,334,59,3360,7819,1662,9415,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867614,0.10866822670090197,97.00469999999979,0.0045799562466574,187.31,2.75821619627143,0.8790619765494141,850167102,2.15691285572263,0.32964824120603003,0.317251929485607,43.89610625938301,0.0252446057937254,50.72,0.8582766439909301,0.00573528401675939,0.99,-0.0283061491198419,0.269111897855713,0.0862118858669297,1.7686067319722598,90.0,1.3735343383584602,0.17169179229480702,769322810,336,43,3380,7822,1649,9425,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867658,0.712773693512878,111.325695,0.011075494611216,167.17,3.58203419387738,0.7279731993299828,850167108,1.52867992864154,0.15108877721942998,0.226725188624693,48.812778989929704,0.0112561880000134,32.76,0.781159420289855,0.0058341862845445215,0.99,-0.0469524459597947,0.3059108391007561,0.00824575298019544,2.4511105959516,40.0,1.7169179229480702,-2.0603015075376896,769322810,339,27,3400,7826,1630,9440,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867849,0.0841158620064673,90.1161299999999,0.010609614624023,125.91,3.57430746106186,0.315912897822446,850167134,16.2939711680667,0.247236180904523,0.0135417434342598,82.7773595492608,0.0416581121245088,68.44,0.986666666666667,0.023168908819133003,0.99,-0.0620722743554759,0.373082936554577,0.09907097676796303,1.79091776835537,80.0,0.6867671691792301,-0.8927973199329979,769322810,352,43,3540,7849,1534,9514,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951867882,0.21767328796239604,200.984355,0.000430230226296588,113.74,6.26408585070534,0.247236180904523,850167138,4.24122856027662,0.15108877721942998,0.00210388263201497,80.4631898492977,0.000772493026296885,57.64,0.990666666666667,0.000416579879191835,0.97,-0.145192972020491,0.9323701764553848,0.15559109388737102,3.5510046571572,70.0,0.0,-0.34338358458961504,769322810,354,59,3560,7853,1521,9524,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951868014,0.877667819877689,145.032615,0.009572386566565871,154.5,3.22661821886396,0.535678391959799,850166604,2.73466097670592,0.302177554438861,0.0708477254625893,36.4252888155053,0.0182803147822173,26.29,0.485815602836879,0.00188437983713574,0.99,-0.0775448518799848,0.37306086642467,0.0653665370702881,2.51562412758032,80.0,0.0,-0.6867671691792301,769322810,87,27,880,7511,3229,8123,170.0,LGd,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951868249,0.295147793529904,88.7796,0.0342509194216468,302.45,3.2751627148343303,0.851591289782245,850167094,2.31058860548435,0.260971524288107,0.127594546730277,52.3118102420921,0.00531243836799264,32.12,0.906077348066298,0.000984485860746172,0.98,-0.0136788468712692,0.158277240191336,0.0401712719198053,0.8339147675238789,70.0,0.755443886097153,0.206030150753768,769322810,332,43,3340,7815,1681,9399,402.0,VISal,750749662,1249.9998362640802,probeE,3a,29999.9960703379,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951868862,0.0735115680957234,54.4574229452055,0.0283952111952494,7.09,2.28377738611188,0.618090452261307,850169148,0.0590207058111032,0.34338358458961504,0.0,22.836281798439497,0.0302241061913398,28.74,0.0,0.000400280196137296,0.98,-0.0287780393807014,0.140955480029539,,1.41302663337962,120.0,0.892797319932999,-0.0735821966977747,769322804,22,59,240,7076,3282,7129,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951873474,0.119337197331847,57.76641,0.00740192851039834,176.56,3.7007162812564,0.6318257956448909,850169148,9.17327298812024,0.274706867671692,0.0324107877722735,92.43975111471607,0.00174126902109788,25.17,0.984666666666667,0.00703758900480212,0.99,-0.0287535555044038,0.158250077822205,0.0685273681761762,1.55848396903445,80.0,1.03015075376884,0.0,769322804,22,59,240,7076,3282,7129,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951868905,0.7290247412609481,71.84541,0.00598357855355053,237.19,4.51610062029246,0.549413735343384,850169158,1.99508176954964,0.16482412060301502,0.0,71.1084772186432,0.00118848636014928,17.76,0.964992389649924,0.000715673244044576,0.99,-0.0189530222375272,0.21630822407243,0.0916173847185942,1.4175369561693305,60.0,0.0,-0.412060301507538,769322804,27,27,280,7083,3237,7131,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951868928,0.674610193491779,137.71485,0.000384732944873651,138.39,5.1653671735214814,0.6455611390284761,850169158,2.58518776480825,0.1785594639866,0.0056678916931366796,73.2210850811366,0.00103482001322167,24.18,0.9773242630385492,0.0007212033793529781,0.99,-0.0677658846301387,0.3913464722306769,0.14801544553986498,3.1700084905809303,50.0,0.6867671691792271,-0.206030150753768,769322804,27,27,280,7083,3237,7131,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951868950,0.743563159380081,99.69336,0.0228583145590854,189.66,3.91973851321716,0.5906197654941371,850169158,5.9221820887411605,0.15108877721942998,0.0388816524798074,82.0123259780887,0.000330752242743485,30.59,0.992,0.00162800162800163,0.99,-0.0555990258681735,0.33268827124106604,0.17146886409894596,2.4913994133359902,50.0,0.0,0.34338358458961404,769322804,27,27,280,7083,3237,7131,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951868961,0.8173093951433129,133.01183999999998,0.00040246416728345,240.31,7.82880132583075,0.5906197654941371,850169156,5.22444415565921,0.192294807370184,0.0027755914398043,114.50722670904499,0.000109960996225621,31.33,0.999211977935382,0.00041766732797326897,0.99,-0.105234978944191,0.386058143576291,0.254020708594359,4.02825825210215,60.0,-0.8927973199329979,0.0,769322804,26,59,280,7082,3246,7131,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951868984,0.477061675641618,138.550425,0.000726422667704684,100.85,5.072676108486241,0.5631490787269681,850169162,13.2058829252343,0.23350083752093806,0.00564734329606045,93.0450360058988,0.00249243913887677,21.3,0.980666666666667,0.0026198585276395107,0.99,-0.0629603316123653,0.367161722789537,0.16427302564719198,4.57318927527987,70.0,0.274706867671691,-0.686767169179229,769322804,29,11,300,7087,3219,7132,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951869022,0.670914981686171,104.09802,0.00294221803424983,237.55,4.712464608548991,0.6455611390284761,850169164,1.19173315569269,0.16482412060301502,0.0800145444073841,53.604717148508904,0.00245881213647643,29.53,0.891304347826087,0.00074014264567353,0.99,-0.0489124014544862,0.277575321449528,0.19615054155092,2.87979952091914,60.0,0.0,-0.4120603015075371,769322804,30,59,320,7088,3210,7132,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951869045,0.586892099275487,98.987655,0.00277761666316896,180.56,4.2207117781729,0.618090452261307,850169164,3.37014293952544,0.16482412060301502,0.053361627478886,59.9607837772676,0.0023994213639215198,22.51,0.9358974358974358,0.00150581793292266,0.99,-0.0387615503104193,0.30561353181307105,0.0979466615224011,3.1109340658643103,80.0,-0.34338358458961404,-0.618090452261307,769322804,30,59,320,7088,3210,7132,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951869059,0.159389008684577,89.5584300000001,0.000962923742938787,143.02,4.68730930880169,0.618090452261307,850169166,3.27635661248314,0.247236180904523,0.031758933043129,63.8412144679747,0.0016714002104889,24.16,0.9354413702239792,0.000649772579597141,0.99,-0.0500228735833507,0.243275394558394,0.0959676438949569,1.62886715412089,50.0,0.0,0.0,769322804,31,27,320,7090,3201,7132,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951869069,0.7544146486469621,76.48426500000002,0.00116509620444353,192.28,4.57219996481284,0.618090452261307,850169168,3.60966189975201,0.16482412060301502,0.0697724410177438,65.2927173689071,0.00171879029648943,21.68,0.951015531660693,0.000651510475602647,0.99,-0.0294217782593271,0.226986463204393,0.13924037191072305,2.62000516546809,70.0,-0.34338358458961404,-0.412060301507538,769322804,32,43,340,7091,3192,7133,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951869090,1.11859484505717,52.23348,0.0221100480007549,171.15,3.16814863898443,1.11256281407035,850169178,4.28698513664587,0.934003350083752,0.0948111910942557,57.444685301091006,0.00702655551542413,15.28,0.764832793959008,0.00914938258865614,0.99,-0.00520874777062195,0.0167733820290789,0.17970163044298998,1.45578648231009,70.0,-0.34338358458961504,-0.755443886097152,769322804,37,11,380,7101,3138,7133,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951869161,0.5327112687803739,214.570005,0.000540418323428096,75.33,4.43389664347874,0.604355108877722,850169178,4.37733532670602,0.192294807370184,0.0039538126618974,63.3329107984087,0.00350318234995039,16.28,0.957831325301205,0.00120673010619225,0.99,-0.0756719146803502,0.6747977838249971,0.247861412724445,5.16802048924228,50.0,0.34338358458961504,0.34338358458961404,769322804,37,11,380,7101,3138,7133,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951869171,0.6580965727184929,154.875825,0.000660704722208399,128.06,3.60939191361565,0.5631490787269681,850169178,9.68050744439751,0.1785594639866,0.0056589716152748,66.4648669513318,0.007445791302154441,14.17,0.949333333333333,0.00444938820912125,0.99,-0.0878437784922265,0.4418026198114261,0.101842024968338,3.5909451468287097,30.0,0.34338358458961404,,769322804,37,11,380,7101,3138,7133,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951873538,0.5569132726148461,116.8635,0.0106967617840872,218.64,2.32809518511185,0.604355108877722,850169178,0.7470566050610881,0.16482412060301502,0.271493038431404,36.248704490001394,0.0165901369370872,18.19,0.583333333333333,0.00124027889514615,0.99,-0.0479624396530269,0.428432336351937,0.02935348971721,3.10162280457019,60.0,0.6867671691792301,-1.09882747068677,769322804,37,11,380,7101,3138,7133,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951869103,0.518039103793252,75.78596999999998,0.0262356556789357,95.47,5.03320592705003,0.535678391959799,850169172,8.728899626045889,0.260971524288107,0.0064629393386277,90.7279453743696,0.00232822660477234,20.83,0.962666666666667,0.0056285178236397705,0.99,-0.0215702943856416,0.203418448715954,0.21479812887877106,2.61943254565113,20.0,,-0.6867671691792271,769322804,34,59,360,7095,3174,7133,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951869113,0.6488859500552471,65.49367500000011,0.0191952504565111,361.96,3.28276765642704,0.6455611390284761,850169172,0.663982940374911,0.206030150753769,0.0,35.8430789291659,0.00986560663688894,20.77,0.363636363636364,0.00174099370563814,0.99,-0.0252075574349455,0.196140809821879,0.0284639116718152,2.2344846298442005,70.0,1.03015075376885,-0.618090452261307,769322804,34,59,360,7095,3174,7133,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
951873524,0.68113174342371,84.29343,0.0163196264165678,232.52,4.10585904997159,0.714237855946399,850169172,1.57011247513921,0.206030150753769,0.230481173767445,34.9137634297972,0.0205540937848123,25.72,0.603174603174603,0.0018191005558362801,0.99,-0.049550109628922985,0.264131052145753,-0.0262373074863798,2.77934211111262,50.0,1.3735343383584602,-0.34338358458961504,769322804,34,59,360,7095,3174,7133,218.0,LP,750749662,1249.996447311335,probeB,3a,29999.9147354721,True,2018-10-26T19:58:51Z,2019-10-03T00:00:00Z,726162197,brain_observatory_1.1,92.0,M,wt/wt
